enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
23895,city_21,0.624,Male,No relevent experience,no_enrollment,High School,Other,<1,Other,Other,never,-0.17871634977570616
7572,city_103,0.92,Other,No relevent experience,no_enrollment,Masters,STEM,9,Other,Other,2,0.42155336887101696
11022,city_114,0.926,Other,No relevent experience,no_enrollment,High School,Other,5,1000-4999,Pvt Ltd,3,-0.445502891396472
21964,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,-0.5455478445042592
2479,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Other,Other,1,-0.5455478445042592
8933,city_115,0.789,Other,No relevent experience,no_enrollment,Graduate,STEM,5,Other,Other,never,1.2219129937333144
138,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,Other,>20,<10,Early Stage Startup,2,1.3719804233949953
5846,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,>4,0.4382275277223148
12469,city_45,0.89,Male,Has relevent experience,no_enrollment,Primary School,Other,7,10/49,Pvt Ltd,2,-0.7623119095711314
2967,city_30,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,-0.9790759746380037
3464,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,1,-0.7289635918685357
16177,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,10,Other,Other,never,0.02137355643986822
11991,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,4,1.2552613114359101
19207,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,100-500,Funded Startup,4,-0.49552536795036556
21543,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,-0.5955703210581528
5414,city_71,0.884,Male,Has relevent experience,Full time course,High School,Other,8,Other,Other,never,0.13809266839895326
29017,city_61,0.913,Other,Has relevent experience,no_enrollment,Masters,Arts,4,500-999,Pvt Ltd,1,2.138991730554697
24758,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,-0.22873882632959974
18181,city_24,0.698,Other,Has relevent experience,Full time course,High School,Other,5,Other,Other,1,-0.37880625599128054
18335,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,Other,Other,1,0.47157584542491054
18223,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,4,-0.8623568626789186
18603,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,0.6049691162352935
10764,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,2,2.0389467774469097
9226,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,Other,1,<10,Other,never,-0.6956152741659399
13923,city_136,0.897,Male,Has relevent experience,no_enrollment,Undefined,Other,16,Other,Public Sector,3,1.6721152827183567
7493,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,0.3048342569119319
6800,city_123,0.738,Other,Has relevent experience,Full time course,Graduate,STEM,13,100-500,Other,never,0.1214185095476554
30234,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,>20,500-999,Public Sector,>4,0.538272480830102
31607,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,NGO,2,-0.9123793392328122
29896,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,STEM,14,1000-4999,NGO,1,-0.17871634977570616
19912,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,Other,6,50-99,Funded Startup,1,1.1385421994768252
11587,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Other,2,-0.8623568626789186
32852,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Other,<1,50-99,Pvt Ltd,1,-0.1120197143705147
7177,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,-0.9790759746380037
28051,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,3,0.18811514495284687
25877,city_67,0.855,Female,No relevent experience,no_enrollment,Masters,Humanities,2,Other,Other,never,0.7550365458969742
11362,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Other,Other,3,-0.9123793392328122
27324,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,Other,Other,4,-0.22873882632959974
6042,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,>4,0.28816009806063403
4751,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,>20,Other,Other,4,-0.3621320971399827
11941,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Other,2,0.42155336887101696
30832,city_149,0.6890000000000001,Other,No relevent experience,no_enrollment,Graduate,STEM,1,Other,Other,1,0.8384073401534635
18204,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,<1,Other,Other,1,-0.19539050862700402
13433,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Business Degree,7,1000-4999,Pvt Ltd,4,-0.5288736856529613
33144,city_19,0.682,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,0.13809266839895326
8247,city_61,0.913,Other,No relevent experience,Full time course,High School,Other,6,Other,Other,never,-0.7289635918685357
23877,city_20,0.7959999999999999,Male,No relevent experience,Full time course,High School,Other,6,Other,Other,never,-0.41215457369387626
2590,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,0.15476682725025115
14824,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Other,Other,1,-0.6122444799094506
29867,city_160,0.92,Other,Has relevent experience,Full time course,Graduate,STEM,11,50-99,Pvt Ltd,1,1.7388119181235482
4533,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,0.004699397588570357
5775,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,-0.6789411153146421
16726,city_67,0.855,Other,No relevent experience,no_enrollment,Masters,Humanities,14,100-500,Pvt Ltd,2,0.3048342569119319
15415,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,-0.21206466747830188
10323,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,2,-0.4288287325451741
9565,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,3,-0.2454129851808976
10501,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,1.6887894415696547
8261,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,-0.31210962058608904
19119,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Other,1,0.10474435069635754
32195,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,-0.945727656935408
7219,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,0.7717107047482721
12099,city_76,0.698,Male,No relevent experience,Full time course,Masters,STEM,7,Other,Other,2,-0.9957501334893015
5987,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,-0.8957051803815144
23035,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,2,-0.7623119095711314
31842,city_24,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,3,-0.9957501334893015
17819,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,5,Other,Other,1,0.05472187414246395
2800,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Funded Startup,2,-0.0619972378166211
13520,city_102,0.804,Other,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Early Stage Startup,1,0.1214185095476554
22951,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,2,-0.7623119095711314
20915,city_21,0.624,Other,No relevent experience,Full time course,High School,Other,2,Other,Other,never,3.9398008864948664
13458,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Other,Pvt Ltd,1,-0.17871634977570616
13547,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,100-500,Pvt Ltd,1,-0.3621320971399827
11552,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,Other,19,<10,Early Stage Startup,>4,-0.32878377943738696
15596,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,15,Other,Other,never,-0.9624018157867058
20950,city_61,0.913,Male,Has relevent experience,no_enrollment,High School,Other,19,1000-4999,Pvt Ltd,2,-0.7789860684224292
29308,city_162,0.767,Male,Has relevent experience,Full time course,Masters,STEM,15,100-500,Pvt Ltd,>4,-0.1120197143705147
20016,city_16,0.91,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,0.03804771529116609
9446,city_27,0.848,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,-0.7289635918685357
7247,city_97,0.925,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Early Stage Startup,1,-0.32878377943738696
11328,city_128,0.527,Male,No relevent experience,Part time course,High School,Other,1,Other,Other,never,0.20478930380414473
26313,city_61,0.913,Male,No relevent experience,Full time course,High School,Other,3,Other,Other,never,0.5215983219788042
9751,city_97,0.925,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,never,-0.3954804148425784
10415,city_75,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Other,1,-0.16204219092440827
9576,city_145,0.555,Other,Has relevent experience,no_enrollment,Graduate,STEM,2,Other,Other,1,-0.6122444799094506
32699,city_103,0.92,Other,Has relevent experience,no_enrollment,High School,Other,18,10000+,Pvt Ltd,1,0.23813762150674045
8624,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Other,>4,0.6716657516404849
17585,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,-0.9624018157867058
29646,city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,0.004699397588570357
24547,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,4,0.004699397588570357
16147,city_103,0.92,Other,Has relevent experience,no_enrollment,Undefined,Other,20,1000-4999,Pvt Ltd,>4,0.13809266839895326
1192,city_98,0.949,Male,No relevent experience,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,never,-1.045772610043195
23086,city_160,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,19,5000-9999,Public Sector,3,3.072744626227377
664,city_114,0.926,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,-0.16204219092440827
15026,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,<1,Other,Other,1,-0.26208714403219546
9311,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,0.5549466396813999
30556,city_74,0.579,Female,Has relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,1,-0.7623119095711314
17965,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,2,Other,Other,1,0.47157584542491054
23197,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,0.05472187414246395
16397,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Funded Startup,1,-0.9957501334893015
25796,city_21,0.624,Male,No relevent experience,Full time course,Undefined,Other,2,Other,Other,1,3.973149204197462
27599,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,4,-0.0619972378166211
5963,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,17,<10,Pvt Ltd,1,1.1385421994768252
28747,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Other,Other,1,-0.32878377943738696
18347,city_74,0.579,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,0.10474435069635754
4127,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,0.5882949573839956
32476,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,4.3399806989260155
18680,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10/49,Pvt Ltd,>4,0.004699397588570357
29747,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,2,-0.21206466747830188
872,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,-0.7956602272737271
9427,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,1000-4999,Pvt Ltd,>4,-0.9123793392328122
17182,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,>4,-0.3621320971399827
17326,city_21,0.624,Male,Has relevent experience,Full time course,High School,Other,4,Other,Other,never,0.15476682725025115
12200,city_102,0.804,Other,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,3,-0.4788512090990677
21781,city_11,0.55,Male,No relevent experience,Full time course,High School,Other,2,Other,Other,1,-0.9290534980841101
4577,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Other,never,-0.445502891396472
32769,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Early Stage Startup,1,-0.7789860684224292
2154,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,2,0.20478930380414473
491,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,-0.5455478445042592
32442,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,1,-0.7789860684224292
27997,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Funded Startup,1,1.6054186473131653
29160,city_71,0.884,Male,No relevent experience,Part time course,Masters,STEM,5,Other,Other,1,-0.7122894330172378
28026,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,never,-0.07867139666791896
14721,city_114,0.926,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,never,-0.562222003355557
33190,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,3,-0.9290534980841101
2524,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Other,1,-0.7623119095711314
30172,city_28,0.939,Male,Has relevent experience,Full time course,Graduate,STEM,10,5000-9999,Public Sector,2,-0.9123793392328122
11578,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,Other,Other,never,1.0384972463690378
17801,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Other,Other,1,0.8884298167073572
33274,city_150,0.698,Other,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,-0.37880625599128054
28141,city_21,0.624,Other,No relevent experience,no_enrollment,Undefined,Other,2,Other,Other,never,0.10474435069635754
5418,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,100-500,Public Sector,1,-1.0290984511918972
15504,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Pvt Ltd,1,0.07139603299376181
13683,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,Other,5,50-99,Pvt Ltd,2,-0.5288736856529613
32402,city_114,0.926,Male,Has relevent experience,Full time course,High School,Other,5,50-99,Public Sector,2,1.6220928061644633
31168,city_114,0.926,Other,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,>4,0.18811514495284687
17946,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,-0.9624018157867058
5686,city_64,0.6659999999999999,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,0.6883399104917828
7342,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Other,Other,3,0.6049691162352935
2948,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,-0.22873882632959974
33250,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,1,-0.5288736856529613
11771,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7,10000+,Pvt Ltd,3,0.3548567334658255
32138,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,>4,-0.49552536795036556
30894,city_90,0.698,Male,No relevent experience,Full time course,Masters,STEM,3,Other,Other,never,0.7050140693430806
10768,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,Other,>20,1000-4999,Pvt Ltd,1,-0.3621320971399827
26012,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,1.4220028999488887
1586,city_75,0.939,Other,Has relevent experience,no_enrollment,High School,Other,6,Other,Other,1,-0.1120197143705147
28314,city_97,0.925,Male,Has relevent experience,no_enrollment,High School,Other,>20,50-99,NGO,>4,0.3715308923171234
6283,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,10,50-99,Pvt Ltd,>4,2.3390816367702714
16969,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,5000-9999,Pvt Ltd,>4,-0.8957051803815144
